,Name,Model Number,SKU,Category,Number of Reviews,Rating,Price
1025,LG - 86” Class UT75 Series LED 4K UHD Smart webOS TV (2024),86UT7590PUA,6578185,tv,48,4.6,429.99
1026,"Hisense - 55"" Class S7 Series CanvasTV 4K QLED TV with Hi-Matte Display and UltraSlim Wall Mount (2024)",55S7N,6579198,tv,7,5,319.99
1027,Samsung - 50” Class DU7200 Series Crystal UHD 4K Smart Tizen TV (2024),UN50DU7200FXZA,6576368,tv,138,4.6,"1,999.99"
1028,"Samsung - 85"" Class QN90C Neo QLED 4K UHD Smart Tizen TV (2023)",QN85QN90CAFXZA,6533537,tv,519,4.8,"1,699.99"
1029,"Insignia™ - 32"" Class F20 Series LED Full HD Smart Fire TV",NS-32F202NA23,6495086,tv,1813,4.6,249.99
1030,"TCL - 65"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",65S551G,6579444,tv,20,4.4,749.99
1031,"Roku - 65"" Class Select Series 4K Smart RokuTV",65R4A5R/65R4AX,6536726,tv,814,4.7,"3,499.99"
1032,"TCL - 55"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",55Q651G,6579457,tv,47,4.9,"1,499.99"
1033,"TCL - 98"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",98Q651G,6579447,tv,33,4.6,149.99
1034,Samsung - 85” Class Q60D Series QLED 4K Smart Tizen TV (2024),QN85Q60DAFXZA,6575099,tv,14,4.9,269.99
1035,"TCL - 43"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",43Q651G,6579458,tv,38,4.4,"1,499.99"
1036,"Hisense - 75"" Class U6 Series Mini-LED 4K UHD QLED Google TV (2024)",75U6N,6577014,tv,69,4.6,669.99
1037,Samsung - 98” Class DU9000 Series Crystal UHD Smart Tizen TV (2024),UN98DU9000FXZA,6578071,tv,6,5,"1,199.99"
1038,"Samsung - 65"" Class S90C OLED 4K UHD Smart Tizen TV (2023)",QN65S90CAFXZA,6536964,tv,1934,4.8,69.99
1039,"Toshiba - 43"" Class V35 Series LED Full HD Smart Fire TV",43V35KU,6472249,tv,1022,4.6,699.99
1040,"TCL - 55"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",55S551G,6579460,tv,43,4.6,"2,599.99"
1041,"Sony - 65"" Class BRAVIA XR A80L OLED 4K UHD Smart Google TV (2023)",XR65A80L,6543908,tv,1303,4.7,199.99
1042,Samsung - 75” Class DU7200 Series Crystal UHD 4K Smart Tizen TV (2024),UN75DU7200FXZA,6575097,tv,90,4.7,499.99
1043,Samsung - 65” Class Q80D Series QLED 4K Smart Tizen TV (2024),QN65Q80DAFXZA,6576589,tv,30,4.5,149.99
1044,"Insignia™ - 24"" Class F20 Series LED HD Smart Fire TV",NS-24F201NA23,6491295,tv,3794,4.7,499.99
1045,"TCL - 55"" Class QM7-Series 4K UHD HDR QD-Mini LED Smart Google TV (2024)",55QM751G,6579459,tv,49,4.7,899.99
1046,"Samsung - 77"" Class S90D Series OLED 4K UHD Smart Tizen TV (2024)",QN77S90DAFXZA,6578065,tv,39,4.5,369.99
1047,"Toshiba - 43"" Class C350 Series LED 4K UHD Smart Fire TV",43C350LU,6532119,tv,1203,4.6,159.99
1048,"TCL - 55"" Class Q7 Q-Class QLED 4K HDR Smart TV with Google TV (2023)",55Q750G,6538130,tv,901,4.6,649.99
1049,"TCL - 40"" Class S3 S-Class LED Full HD Smart TV with Google TV (2023)",40S350G,6538126,tv,856,4.4,329.99
1050,"Sony - 43"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",K43S30,6578580,tv,103,4.6,79.99
1051,"TCL - 65"" Class QM7-Series 4K UHD HDR QD-Mini LED Smart Google TV (2024)",65QM751G,6579453,tv,47,4.9, 101.00 
1052,"Toshiba - 55"" Class C350 Series LED 4K UHD Smart Fire TV",55C350LU,6532120,tv,1875,4.6, 915.00 
1053,"Pioneer - 43"" Class LED 4K UHD Smart Xumo TV",PN43-751-24U,6543645,tv,1016,4.4," 1,605.00 "
1054,LG - 75” Class UT75 Series LED 4K UHD Smart webOS TV (2024),75UT7590PUA,6578189,tv,57,4.7," 1,728.00 "
1055,"Pioneer - 65"" Class LED 4K UHD Smart Xumo TV",PN65-751-24U,6546907,tv,1091,4.4," 1,543.00 "
1056,Pioneer - 32” Class LED HD Smart Xumo TV,PN32-551-24U,6569962,tv,1,5," 1,677.00 "
1057,"TCL - 75"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",75Q651G,6579448,tv,15,4.8," 1,035.00 "
1058,"Insignia™ - 42"" Class F20 Series LED Full HD Smart Fire TV",NS-42F201NA23,6495088,tv,2954,4.6, 693.00 
1059,"TCL - 85"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",85S551G,6579461,tv,17,4.9, 896.00 
1060,LG - 86” Class UT75 Series LED 4K UHD Smart webOS TV (2024),86UT7590PUA,6578185,tv,48,4.6," 1,731.00 "
1061,"Samsung - 32"" Class N5300 Series LED Full HD Smart Tizen TV (2018)",UN32N5300AFXZA,6202106,tv,9187,4.6, 128.00 
1062,Samsung - 55” Class Q60D Series QLED 4K Smart Tizen TV (2024),QN55Q60DAFXZA,6575162,tv,69,4.9, 926.00 
1063,"Roku - 55"" Class Select Series 4K Smart RokuTV",55R4A5R/55R4AX,6536725,tv,931,4.8," 1,394.00 "
1064,"Sony - 55"" Class BRAVIA XR A80L OLED 4K UHD Smart Google TV (2023)",XR55A80L,6543909,tv,573,4.8," 1,928.00 "
1065,"Samsung - 40"" Class 5 Series LED Full HD Smart Tizen TV (2019)",UN40N5200AFXZA,6360291,tv,10453,4.7," 1,663.00 "
1066,"TCL - 50"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",50S551G,6579454,tv,19,4.3," 1,182.00 "
1067,"Samsung - 43"" Class TU690T Crystal UHD 4K Smart Tizen TV (2022)",UN43TU690TFXZA,6514057,tv,1348,4.7," 1,351.00 "
1068,"Sony - 55"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",K55S30,6578581,tv,75,4.6," 1,459.00 "
1069,Samsung - 98” Class Q80C QLED 4K UHD Smart Tizen TV (2023),QN98Q80CAFXZA,6543837,tv,105,4.8," 1,209.00 "
1070,LG - 43” Class UT75 Series LED 4K UHD Smart webOS TV (2024),43UT7590PUA,6578176,tv,45,4.2, 358.00 
1071,"Hisense - 40"" Class A4 Series LED Full HD 1080P Smart Google TV (2023)",40A4K,6550666,tv,318,4.5, 768.00 
1072,"LG - 32"" Class LR65 Series LED HD WebOS TV (2024)",32LR655BPUA,6578177,tv,30,4.6,599.99
1073,"Insignia™ - 24"" Class F20 Series LED Full HD Smart Fire TV",NS-24F202NA23,6490138,tv,1564,4.6,179.99
1074,"Sony - 75"" Class BRAVIA XR X90L LED 4K UHD Smart Google TV (2023)",XR75X90L,6544735,tv,667,4.8,799.99
1075,"Roku - 55"" Class Select Series 4K Smart RokuTV",55R4A5R/55R4AX,6536725,tv,931,4.8,"1,049.99"
1076,"Roku - 43"" Class Select Series 4K Smart RokuTV",43R4A5R/43R4AX,6536712,tv,1215,4.7,229.99
1077,"LG - 27"" Class LED Full HD Smart webOS TV with Countertop Design (2022)",27LQ600S-WU,6506776,tv,244,4.6,329.99
1078,Samsung - 50” Class Q60D Series QLED 4K Smart Tizen TV (2024),QN50Q60DAFXZA,6575356,tv,50,4.5,"1,199.99"
1079,"Samsung - 55"" Class QN90C Neo QLED 4K UHD Smart Tizen TV (2023)",QN55QN90CAFXZA,6533836,tv,368,4.7,249.99
1080,"Hisense - 40"" Class A4 Series LED Full HD Smart Vidaa TV (2023)",40A4KV,6541863,tv,538,4.4,249.99
1081,"Sony - 65"" Class BRAVIA 8 OLED 4K UHD Smart Google TV (2024)",K65XR80,6578577,tv,95,4.9,259.99
1082,"TCL - 65"" Class Q7 Q-Class QLED 4K UHD Smart Google TV (2023)",65Q750G,6538137,tv,894,4.7,699.99
1083,"Hisense - 32"" Class A4 Series Full HD 1080P Smart Roku TV (2024)",32A4NR,6577819,tv,189,4.5,"4,999.99"
1084,"Sony - 65"" Class BRAVIA 8 OLED 4K UHD Smart Google TV (2024)",K65XR80,6578577,tv,95,4.9,269.99
1085,"Roku - 40"" Class Select Series Full HD Smart RokuTV",40R3B5/40R3BX,6578365,tv,59,4.5,149.99
1086,"Insignia™ - 58"" Class F30 Series LED 4K UHD Smart Fire TV",NS-58F301NA25,6562189,tv,393,4.7,179.99
1087,"Insignia™ - 75"" Class F30 Series LED 4K UHD Smart Fire TV",NS-75F301NA22,6480926,tv,840,4.6,84.99
1088,"LG - 75"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",75QNED85TUA,6578190,tv,11,4.5,"1,699.99"
1089,"Hisense - 85"" Class A6 Series LED 4K UHD Smart Google TV (2024)",85A6N,6577011,tv,29,4.4,329.99
1090,"Insignia™ - 70"" Class F30 Series LED 4K UHD Smart Fire TV",NS-70F301NA23,6492968,tv,1286,4.7,249.99
1091,"Roku - 75"" Class Select Series 4K Smart RokuTV",75R4A5R/75R4AX,6536730,tv,275,4.7,209.99
1092,Pioneer - 40” Class LED HD Smart Xumo TV,PN40-551-24U,6569888,tv,1,5,599.99
1093,"Sony - 50"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",K50S30,6578583,tv,102,4.5,"1,099.99"
1094,Pioneer - 24” Class LED HD Xumo Smart TV,PN24-551-24U,6569626,tv,Ye Revewed,Nt Yet Re,129.99
1095,"Samsung - 77"" Class S90D Series OLED 4K UHD Smart Tizen TV (2024)",QN77S90DAFXZA,6578065,tv,39,4.5,"1,999.99"
1096,"Insignia™ - 24"" Class N10 Series LED HD TV",NS-24D310NA21,6394746,tv,3715,4.6,699.99
1097,"TCL - 85"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",85Q651G,6579443,tv,41,4.8,99.99
1098,Samsung - 65” Class Q70D Series QLED 4K Smart Tizen TV (2024),QN65Q70DAFXZA,6576591,tv,68,4.9,"1,999.99"
1099,"TCL - 115"" Class QM8-Series 4K UHD HDR QD-Mini LED Smart Google TV (2024)",115QM891G,6579445,tv,4,4.3,199.99
1100,Samsung - 85” Class QN85D Series NEO QLED 4K Smart Tizen TV (2024),QN85QN85DBFXZA,6576433,tv,2,4.5,379.99
1101,LG - 55” Class UT75 Series LED 4K UHD Smart webOS TV (2024),55UT7570PUB,6578186,tv,56,4.3,419.99
1102,"LG - 48"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",OLED48B4PUA,6584787,tv,89,4.6,799.99
1103,"Roku - 32"" Class Select Series Full HD Smart RokuTV",32R3B5/32R3BX,6578344,tv,9,4.9,399.99
1104,LG - 65” Class UT75 Series LED 4K UHD Smart webOS TV (2024),65UT7570PUB,6578178,tv,67,4.3,599.99
1105,"Hisense - 65"" Class QD7 Series QLED 4K UHD Google TV (2024)",65QD7N,6577001,tv,59,4.6,169.99
1106,"LG - 27"" Class LED Full HD Smart TV with webOS (2022)",27LQ625S-PU,6506780,tv,909,4.6,599.99
1107,"LG - 65"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",65QNED85TUA,6578184,tv,22,4.7,69.99
1108,"Westinghouse - 32"" HD Smart Roku TV",WR32HX2210,6489040,tv,1476,4.6,"2,599.99"
1109,"Hisense - 100"" Class QD7 Series QLED 4K UHD Google TV (2024)",100QD7N,6595342,tv,Ye Revewed,Nt Yet Re,66.99
1110,"Westinghouse - 24"" HD Smart Roku TV",WR24HX2210,6488966,tv,1016,4.6,999.99
1111,"TCL - 43"" Class S4 S-Class 4K UHD HDR LED Smart TV with Google TV (2023)",43S450G,6538141,tv,631,4.5,"1,199.99"
1112,Samsung - 85” Class QN85C Neo QLED 4K UHD Smart Tizen TV (2023),QN85QN85CAFXZA,6536415,tv,423,4.8,"19,999.99"
1113,LG - 50” Class UT75 Series LED 4K UHD Smart webOS TV (2024),50UT7570PUB,6578195,tv,27,4.6,379.99
1114,"Insignia™ - 50"" Class F30 Series LED 4K UHD Smart Fire TV",NS-50F301NA24,6525240,tv,3932,4.7,749.99
1115,Furrion - 50” Partial Sun 4K UHD Smart Outdoor TV (2023),FDUP50Y1A,6540945,tv,111,4.5,179.99
1116,"TCL - 55"" Class NXTFRAME TV 4K QLED Smart Frame TV with Google TV and Flush Wall Mount (2024)",55A300W,6590118,tv,1,5,469.99
1117,"TCL - 43"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",43Q651G,6579458,tv,38,4.4,549.99
1118,"TCL - 50"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",50Q651G,6579462,tv,35,4.3,199.99
1119,"Samsung - 48"" Class S90D Series OLED 4K UHD Smart Tizen TV (2024)",QN48S90DAEXZA,6578062,tv,17,4.6,99.99
1120,"LG - 77"" Class C4 Series OLED evo 4K UHD Smart webOS TV (2024)",OLED77C4PUA,6578044,tv,45,4.7,"1,999.99"
1121,"LG - 65"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",OLED65B4PUA,6578053,tv,17,4.7,84.99
1122,Samsung - 43” Class DU8000 Series Crystal UHD Smart Tizen TV (2024),UN43DU8000FXZA,6576337,tv,31,4.8,349.99
1123,Samsung - 55” Class DU8000 Series Crystal UHD Smart Tizen TV (2024),UN55DU8000FXZA,6575164,tv,58,4.6,199.99
1124,LG - 98” Class 89 Series QNED 4K UHD Smart webOS TV (2024),98QNED89TUA,6578182,tv,2,5,"1,099.99"
1125,Samsung - 50” Class DU8000 Series Crystal UHD Smart Tizen TV (2024),UN50DU8000FXZA,6575361,tv,59,4.7,999.99
1126,Samsung - 85” Class DU8000 Series Crystal UHD Smart Tizen TV (2024),UN85DU8000FXZA,6575096,tv,14,5,249.99
1127,Samsung - 65” Class DU8000 Series Crystal UHD Smart Tizen TV (2024),UN65DU8000FXZA,6575139,tv,54,4.7,299.99
1128,"LG - 55"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",OLED55B4PUA,6578057,tv,4,4.3,"1,199.99"
1129,Samsung - 75” Class DU8000 Series Crystal UHD Smart Tizen TV (2024),UN75DU8000FXZA,6575124,tv,23,4.9,"2,599.99"
1130,"LG - 86"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",86QNED85TUA,6578187,tv,7,4.9,"1,499.99"
1131,"Sony - 77"" Class BRAVIA 8 OLED 4K UHD Smart Google TV (2024)",K77XR80,6578574,tv,48,4.8,379.99
1132,"Sony - 55"" Class BRAVIA 8 OLED 4K UHD Smart Google TV (2024)",K55XR80,6578569,tv,54,4.8,499.99
1133,"Toshiba - 65"" Class C350 Series LED 4K UHD Smart Fire TV",65C350LU,6532123,tv,2135,4.7,"4,999.99"
1134,"TCL - 65"" Class Q6-Series 4K UHD HDR QLED Smart Google TV (2024)",65Q651G,6579449,tv,35,4.7,429.99
1135,"Sony - 75"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",K75S30,6578582,tv,29,4.7,"1,499.99"
1136,"Sony - 85"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",K85S30,6578578,tv,22,4.5,629.99
1137,"TCL - 50"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",50S551G,6579454,tv,19,4.3,"1,299.99"
1138,"TCL - 65"" Class NXTFRAME TV 4K QLED Smart Frame TV with Google TV and Flush Wall Mount (2024)",65A300W,6590123,tv,2,1.5,899.99
1139,"Roku - 65"" Class Select Series 4K Smart RokuTV",65R4A5R/65R4AX,6536726,tv,814,4.7,"1,999.99"
1140,"TCL - 85"" Class S4 S-Class 4K UHD HDR LED Smart TV with Google TV (2023)",85S450G,6538119,tv,331,4.6,"2,999.99"
1141,"TCL - 75"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",75S551G,6579463,tv,31,4.5,"1,699.99"
1142,"Hisense - 43"" Class A6 Series LED 4K UHD Smart Google TV (2024)",43A6N,6579762,tv,50,4.6,349.99
1143,LG - 65” Class 80 Series QNED 4K UHD Smart webOS TV (2024),65QNED80TUC,6578192,tv,2,5,449.99
1144,"LG - 55"" Class C4 Series OLED evo 4K UHD Smart webOS TV (2024)",OLED55C4PUA,6578051,tv,48,4.9,999.99
1145,"Samsung - 55"" Class QN90D Series Neo QLED 4K Smart Tizen TV (2024)",QN55QN90DAFXZA,6576429,tv,8,4.9,"1,499.99"
1146,"TCL - 98"" Class QM7-Series 4K UHD HDR QD-Mini LED Smart Google TV (2024)",98QM751G,6580694,tv,7,5,249.99
1147,"LG - 75"" Class 80 Series QNED 4K UHD Smart webOS TV (2023)",75QNED80URA,6535920,tv,514,4.7,"1,299.99"
1148,"TCL - 75"" Class Q7 Q-Class QLED 4K HDR Smart TV with Google TV (2023)",75Q750G,6538128,tv,565,4.7,429.99
1149,"Sony - 65"" Class BRAVIA 3 LED 4K UHD Smart Google TV (2024)",K65S30,6578579,tv,96,4.7,679.99
1150,"TCL - 43"" Class S5-Series 4K UHD HDR LED Smart Google TV (2024)",43S551G,6579451,tv,20,4.8,529.99
1151,"SunBriteTV - Veranda 3 Series 55"" Class LED Outdoor Full Shade 4K UHD Smart Android TV (2022)",SB-V3-55-4KHDR-BL,6501321,tv,11,4,169.99
1152,"LG - 48"" Class C4 Series OLED evo 4K UHD Smart webOS TV (2024)",OLED48C4PUA,6578058,tv,31,4.6,799.99
1153,"LG - 42"" Class C4 Series OLED evo 4K UHD Smart webOS TV (2024)",OLED42C4PUA,6578050,tv,17,4.7,"1,399.99"
1154,"Sony - 43"" Class X85K LED 4K UHD Google TV (2023)",KD43X85K,6501544,tv,1119,4.6,"1,499.99"
1155,"Hisense - 65"" Class U7 Series Mini-LED 4K UHD QLED Google TV (2024)",65U7N,6577010,tv,97,4.6,"2,999.99"
1156,"TCL - 32"" Class S3 S-Class LED Full HD Smart TV with Google TV (2023)",32S350G,6538121,tv,610,4.3,999.99
1157,"LG - 55"" Class 80 Series QNED 4K UHD Smart webOS TV (2023)",55QNED80URA,6535925,tv,252,4.7,899.99
1158,"LG - 55"" Class 85 Series QNED Mini-LED 4K UHD Smart webOS TV (2022)",55QNED85UQA,6501907,tv,116,4.5,779.99
1159,Samsung - 42” Class S90D Series OLED 4K UHD Smart Tizen TV (2024),QN42S90DAEXZA,6578067,tv,4,4.8,219.99
1160,"TCL - 75"" Class S4 S-Class 4K UHD HDR LED Smart TV with Google TV (2023)",75S450G,6538122,tv,656,4.6,"1,999.99"
1161,"LG - 86"" Class 90 Series QNED Mini-LED 4K UHD Smart webOS TV (2024)",86QNED90TUA,6578041,tv,6,4.8,"1,199.99"
1162,LG - 86” Class UQ75 Series LED 4K UHD Smart webOS TV (2022),86UQ7590PUD,6524315,tv,1171,4.7," 1,259.00 "
1163,"LG - 77"" Class B4 Series OLED 4K UHD Smart webOS TV (2024)",OLED77B4PUA,6578055,tv,4,4.8, 907.00 
1164,"TCL - 65"" Class S4 S-Class 4K UHD HDR LED Smart TV with Google TV (2023)",65S450G,6538132,tv,439,4.5," 1,410.00 "
1165,"Hisense - 75"" Class U7 Series Mini-LED 4K UHD QLED Google TV (2024)",75U7N,6577008,tv,56,4.7, 321.00 
1166,"TCL - 55"" Class S4 S-Class 4K UHD HDR LED Smart TV with Google TV (2023)",55S450G,6538262,tv,928,4.6, 772.00 
1167,"LG - 65"" Class G4 Series OLED evo 4K UHD Smart webOS TV (2024)",OLED65G4SUB,6578150,tv,51,4.8," 2,181.00 "
1168,LG - 43” Class 75 Series QNED 4K UHD Smart webOS TV (2023),43QNED75URA,6534591,tv,241,4.5," 2,131.00 "
1169,"Sony - 85"" Class BRAVIA XR X93L Mini-LED 4K UHD Smart Google TV (2023)",XR85X93L,6543650,tv,130,4.7, 135.00 
1170,Samsung - 75” Class QN85D Series NEO QLED 4K Smart Tizen TV (2024),QN75QN85DBFXZA,6576434,tv,11,4.4, 982.00 
1171,Samsung - 75” Class QN90D Series Neo QLED 4K Smart Tizen TV (2024),QN75QN90DAFXZA,6576427,tv,21,4.9," 1,070.00 "
1172,"Sony - 75"" class BRAVIA 7 Mini LED QLED 4K UHD Smart Google TV (2024)",K75XR70,6578572,tv,36,4.9," 1,778.00 "
1173,Samsung - 85” Class DU8000 Series Crystal UHD Smart Tizen TV (2024),UN85DU8000FXZA,6575096,tv,14,5," 2,166.00 "
1174,Samsung - 85” Class Q70D Series QLED 4K Smart Tizen TV (2024),QN85Q70DAFXZA,6576595,tv,4,4, 576.00 
1175,Samsung - 65” Class QN90D Series Neo QLED 4K Smart Tizen TV (2024),QN65QN90DAFXZA,6576428,tv,8,4.6," 2,175.00 "
1176,"LG - 55"" Class 85 Series QNED 4K UHD Smart webOS TV (2024)",55QNED85TUA,6578183,tv,6,4," 1,458.00 "
1177,Samsung - 75” Class QN85C Neo QLED 4K UHD Smart Tizen TV (2023),QN75QN85CAFXZA,6536416,tv,425,4.8, 724.00 
1178,"LG - 55"" Class G4 Series OLED evo 4K UHD Smart webOS TV (2024)",OLED55G4SUB,6578049,tv,43,4.7, 667.00 
1179,"Insignia™ - 70"" Class F50 Series LED 4K UHD Smart Fire TV",NS-70F501NA25,6580446,tv,Ye Revewed,Nt Yet Re," 1,394.00 "
1180,"Sony - 55"" Class BRAVIA XR X90L LED 4K UHD Smart Google TV (2023)",XR55X90L,6544734,tv,285,4.7, 934.00 
1181,"Samsung - 75"" Class QN90C Neo QLED 4K UHD Smart Tizen TV (2023)",QN75QN90CAFXZA,6533539,tv,357,4.8," 1,879.00 "
1182,"Sony - 85"" Class BRAVIA XR X90L LED 4K UHD Smart Google TV (2023)",XR85X90L,6544732,tv,535,4.8, 954.00 
1183,"Samsung - 55"" Class QN90D Series Neo QLED 4K Smart Tizen TV (2024)",QN55QN90DAFXZA,6576429,tv,8,4.9,"1,099.99"
1184,"Samsung - 65"" Class QN90C Neo QLED 4K UHD Smart Tizen TV (2023)",QN65QN90CAFXZA,6533835,tv,512,4.8,599.99
1185,"Samsung - 55"" Class S95C OLED 4K UHD Smart Tizen TV (2023)",QN55S95CAFXZA,6536967,tv,173,4.5,749.99
1186,"Sony - 65"" Class BRAVIA XR X90L LED 4K UHD Smart Google TV (2023)",XR65X90L,6544733,tv,1175,4.8,139.99
1187,Roku - 32” Class Select Series HD Smart RokuTV,32R2B5/32R2BX,6578343,tv,30,4.6,749.99
1188,LG - 86” Class 80 Series QNED 4K UHD Smart webOS TV (2024),86QNED80TUC,6578191,tv,Ye Revewed,Nt Yet Re,699.99
1189,"Sony - 85"" Class BRAVIA 9 Mini LED QLED 4K UHD Smart Google TV (2024)",K85XR90,6578576,tv,42,4.6,"1,099.99"
1190,"Samsung - 65"" Class S95C OLED 4K UHD Smart Tizen TV (2023)",QN65S95CAFXZA,6536969,tv,276,4.6,503.99
1191,"Sony - 55"" class BRAVIA 7 Mini LED QLED 4K UHD Smart Google TV (2024)",K55XR70,6578573,tv,25,4.3,"1,099.99"
1192,"TCL - 75"" Class QM7-Series 4K UHD HDR QD-Mini LED Smart Google TV (2024)",75QM751G,6579485,tv,17,5,"2,299.99"
1193,LG - 75” Class 80 Series QNED 4K UHD Smart webOS TV (2024),75QNED80TUC,6578180,tv,5,4,379.99
1194,"LG - 65"" Class C3 Series OLED evo 4K UHD Smart webOS TV (2023)",OLED65C3PUA,6535929,tv,2207,4.8,999.99
1195,"TCL - 75"" Class QM7-Series 4K UHD HDR QD-Mini LED Smart Google TV (2024)",75QM751G,6579485,tv,17,5,269.99
1196,"Hisense - 43"" Class A7 Series LED 4K UHD HDR WCG Google TV (2024)",43A7N,6577006,tv,56,4.5,"3,099.99"
1197,"Hisense - 85"" Class U6 Series Mini-LED 4K UHD QLED Google TV (2024)",85U6N,6577002,tv,7,4.9,449.99
1198,"Sony - 43"" Class X77L LED 4K UHD Smart Google TV (2023)",KD43X77L,6544136,tv,438,4.7,"2,999.99"
1199,Samsung - 83” Class S90D Series OLED 4K UHD Smart Tizen TV (2024),QN83S90DAEXZA,6578064,tv,2,5,"2,399.99"
1200,"Sony - 75"" Class BRAVIA 9 Mini LED QLED 4K UHD Smart Google TV (2024)",K75XR90,6578575,tv,51,4.7,"2,399.99"
1201,"Samsung - 50"" Class Q60C QLED 4K UHD Smart Tizen TV (2023)",QN50Q60CAFXZA,6537419,tv,778,4.8,"1,499.99"
1202,"LG - 77"" Class C3 Series OLED evo 4K UHD Smart webOS TV (2023)",OLED77C3PUA,6535930,tv,1223,4.8,"1,799.99"
1203,LG - 55” Class 80 Series QNED 4K UHD Smart webOS TV (2024),55QNED80TUC,6578181,tv,11,4.1,"1,599.99"
1204,LG - 70” Class UQ75 Series LED 4K UHD Smart webOS TV (2022),70UQ7590PUB,6501936,tv,622,4.6,899.99
1205,"Sony - 65"" class BRAVIA XR A95L OLED 4K UHD Smart Google TV (2023)",XR65A95L,6553383,tv,252,4.8,"1,599.99"
